clip_id,group,variant,s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,teacher_w,teacher_h,crop_x0,crop_x1
08_000000_000020_s5,08,G51-C,23.536140238830807,1,173242,0.035963232409064405,0.026362250143380325,nan,54.53977450297614,65.117431640625,308,154,100,408
08_000025_000045_s5,08,G51-C,17.283535916560307,1,151013,0.036577320203704744,0.022348381761906497,nan,54.53977450297614,68.03687286376953,308,154,100,408
08_000050_000070_s5,08,G51-C,20.25563753858025,1,159341,0.03319690870646719,0.00674401458273432,nan,54.53977450297614,67.33836364746094,308,154,100,408
08_000075_000095_s5,08,G51-C,24.52320053081098,1,161291,0.06433102130968127,0.057141951905344546,nan,54.53977450297614,69.08526611328125,308,154,100,408
08_000100_000120_s5,08,G51-C,28.261755453020132,1,175357,0.03995544542537521,0.04074287839202732,nan,54.53977450297614,69.7189712524414,308,154,100,408
08_000125_000145_s5,08,G51-C,23.941917371207325,1,183320,0.052462928021949295,0.03986678141022212,nan,54.53977450297614,73.49272918701172,308,154,100,408
08_000150_000170_s5,08,G51-C,23.076519291853515,1,179405,0.030981724374792297,0.020799690729891757,nan,54.53977450297614,73.60440063476562,308,154,100,408
08_000175_000195_s5,08,G51-C,25.42535197041272,1,191161,0.03353311468123321,0.008805308073609578,nan,54.53977450297614,74.28699493408203,308,154,100,408
08_000200_000220_s5,08,G51-C,25.11488753542191,1,170618,0.044162708827793384,0.025886137062492473,nan,54.53977450297614,71.39540100097656,308,154,100,408
08_000225_000245_s5,08,G51-C,26.194407393292682,1,181675,0.038813086764728943,0.018063339440596973,nan,54.53977450297614,69.67699432373047,308,154,100,408
08_000250_000270_s5,08,G51-C,20.864280321919324,1,165616,0.05010716362352041,0.046476672926846416,nan,54.53977450297614,72.53688049316406,308,154,100,408
08_000275_000295_s5,08,G51-C,23.586431820884872,1,171491,0.0487153849512727,0.04219897849766941,nan,54.53977450297614,73.43782043457031,308,154,100,408
08_000300_000320_s5,08,G51-C,26.381040846456695,1,179601,0.0327566553926073,0.03580468546156506,nan,54.53977450297614,72.70149993896484,308,154,100,408
08_000325_000345_s5,08,G51-C,25.872676886792448,1,185953,0.036081821387554225,0.02058612861129188,nan,54.53977450297614,70.72762298583984,308,154,100,408
08_000350_000370_s5,08,G51-C,23.675054040350133,1,170751,0.07105342568088124,0.07426117408162086,nan,54.53977450297614,73.78459167480469,308,154,100,408
08_000375_000395_s5,08,G51-C,23.98251646580718,1,163888,0.056951261322904845,0.051783315280835136,nan,54.53977450297614,70.11499786376953,308,154,100,408
08_000400_000420_s5,08,G51-C,24.193150360434004,1,157043,0.05975559990783896,0.04441341161291339,nan,54.53977450297614,70.89676666259766,308,154,100,408
