clip_id,sequence,method,scale,s_star_joint,abs_log_scale_err,iou,precision,recall,iou_baseline,iou_oracle
08_000000_000020_s5,08,image_mlp,27.58763192727393,29.560553168507,0.06907325560760302,0.07788146812537057,0.3836367273454691,0.08902030320190871,0.0748964723615647,0.09990890781303538
08_000025_000045_s5,08,image_mlp,28.04702512702225,22.062611171272522,0.2399981966613698,0.01902512291872601,0.18847768027470432,0.020722635494155154,0.022400123162189207,0.08037902303545172
08_000050_000070_s5,08,image_mlp,25.73461741464174,28.674226241614992,0.10816161227351317,0.059396002443920744,0.47734845384930147,0.06352737994289849,0.07297425133768883,0.06273533161374485
08_000075_000095_s5,08,image_mlp,27.146207365449754,33.186537970329574,0.20090696612883452,0.011496172337115586,0.07158493870402802,0.013510582256515137,0.016105610561056107,0.07437809560910456
08_000100_000120_s5,08,image_mlp,34.59177913028226,38.16029060143091,0.09817940545030934,0.05836362664385759,0.4964756707594361,0.06203565594147312,0.009263946542472411,0.021580569464965
08_000125_000145_s5,08,image_mlp,28.136196391574803,31.930175352630194,0.12649462326569783,0.02563965079380554,0.22964418249290547,0.028052435655392362,0.020156633638383974,0.04549928907360822
08_000150_000170_s5,08,image_mlp,26.201194623050835,32.90385599055384,0.22778484823662648,0.03819627192982456,0.4703936263587874,0.03991269277481152,0.0249986300619212,0.009493862581295328
08_000175_000195_s5,08,image_mlp,26.870767616823724,36.29473796867138,0.30063378120166995,0.013930538981395032,0.11873517786561265,0.015536966671034212,0.01638106086870388,0.02829408267197477
08_000200_000220_s5,08,image_mlp,31.487276085226668,35.4463497065663,0.11843674705472562,0.04438960389853805,0.4224137931034483,0.04725797332801224,0.01617537117472243,0.04180031950891228
08_000225_000245_s5,08,image_mlp,29.95426009156818,33.520522868313286,0.11248631962349132,0.04820628475117112,0.41852835494453994,0.05166661309504677,0.02158518396730514,0.04783028436656035
08_000250_000270_s5,08,image_mlp,30.412756919944595,30.058170929899283,0.01172762074949052,0.01757356814931888,0.31657439837306517,0.01826656670686789,0.028969208828352255,0.018373082086088146
08_000275_000295_s5,08,image_mlp,27.682238719905047,34.035450175748004,0.2066116275714882,0.040876304369911326,0.373665008291874,0.04388302016141597,0.043093810346579935,0.008748626203663942
08_000300_000320_s5,08,image_mlp,29.87538459074365,36.699079087960676,0.20571677827544654,0.04165962361956277,0.31361009490483005,0.045839210155148094,0.019677167152138266,0.023996082272282077
08_000325_000345_s5,08,image_mlp,31.687064476038127,34.95202170757832,0.0980677758062054,0.04691943127962085,0.4409144893111639,0.049887459266973494,0.035532373396023116,0.01983829819640296
08_000350_000370_s5,08,image_mlp,30.65956802574163,32.715071794604285,0.06489109870184029,0.040793825799338476,0.4632069291797074,0.042818023400547675,0.03922125816188636,0.01931929229028442
08_000375_000395_s5,08,image_mlp,30.595119469754604,32.40119745443536,0.057354878800285114,0.07160001129486178,0.4705263808993629,0.07787434865841548,0.04664603248514065,0.05517084799636735
08_000400_000420_s5,08,image_mlp,25.326332471566587,30.75877789530925,0.19433074990663224,0.012463234385427223,0.11323190927973951,0.013811284579567241,0.0257515266843277,0.03789460203624256
08_000425_000445_s5,08,image_mlp,28.952929663473455,30.04906359422687,0.037160102650402926,0.048907049485617166,0.5058911539180849,0.051360434427630206,0.03669735683867437,0.04997882765712903
08_000450_000470_s5,08,image_mlp,26.073832028364084,31.2086936417821,0.17976449125912985,0.03160555243520822,0.2215659804252447,0.035553429430188375,0.052173485041139944,0.04293848595164753
08_000475_000495_s5,08,image_mlp,33.14198302465869,27.950692735436856,0.17035886390332688,0.01497062191436241,0.15691096901131332,0.016280161678847018,0.07660676762553438,0.07008360596146855
08_000500_000520_s5,08,image_mlp,26.0266605390151,23.938687353911252,0.08362555003638672,0.04621098492964788,0.4164119066773934,0.04941100101189454,0.028748751605079184,0.07551529635031366
08_000525_000545_s5,08,image_mlp,28.100859720251837,24.28718038355654,0.14585151599092683,0.028562114449069663,0.31374529427968045,0.03046540656205421,0.029984355261066353,0.03879198343713067
08_000550_000570_s5,08,image_mlp,26.086342598572745,24.83567265847025,0.049130871995703984,0.024181789434850588,0.21137899262899262,0.026579773111272024,0.02201501063399715,0.031138407545514366
08_000575_000595_s5,08,image_mlp,23.85955356125522,22.712822020714302,0.04925509398526007,0.04405885775417128,0.4001875213092397,0.04717407686510927,0.02952566698705686,0.05057052001496446
08_000600_000620_s5,08,image_mlp,29.088314576719053,25.848347734795542,0.11808985109717351,0.016418918293912513,0.23063929313929313,0.017370285557708493,0.022610416512539765,0.028508083140877598
08_000625_000645_s5,08,image_mlp,27.67876735860659,24.850083747930526,0.1078044752406413,0.03197264341159701,0.31012250161186333,0.03442079400796711,0.034007828077689976,0.052643979443078234
08_000650_000670_s5,08,image_mlp,26.92161272207675,25.62140436079542,0.049501300948811,0.03874949023952971,0.4603290676416819,0.04059358853448762,0.031519021425549104,0.05953085717361052
08_000675_000695_s5,08,image_mlp,32.46830638179182,27.849689963903824,0.15344259132172056,0.016628673776764635,0.16777903275490297,0.0181235373063144,0.10656127893369301,0.1045698601594743
08_000700_000720_s5,08,image_mlp,23.367851892918885,23.830147381341614,0.01959024875351112,0.06402410170667844,0.4512506948304614,0.06942971502856557,0.028656038294592512,0.07493223747486229
08_000725_000745_s5,08,image_mlp,28.367690666336614,27.425448481491017,0.0337794859108671,0.055646319450849156,0.4317182868240826,0.06004449846814379,0.05813915358836299,0.05792910814744876
08_000750_000770_s5,08,image_mlp,30.552309173964286,29.31664387457404,0.041284864399947274,0.052482062270705496,0.44485724114207087,0.056160159812394146,0.08705606388020855,0.07814154247088526
08_000775_000795_s5,08,image_mlp,27.59055902733055,24.762158741857355,0.10815701929648824,0.06639270710119509,0.40642946317103623,0.07352160706421708,0.06842367893112825,0.08479863868406126
