clip_id,sequence,method,scale,s_star_joint,abs_log_scale_err,iou,precision,recall,iou_baseline,iou_oracle
08_000000_000020_s5,08,combined_mlp,30.31365301451099,29.560553168507,0.025157396247865726,0.14571182862950513,0.4799773376941104,0.17302747013006303,0.09390857320126748,0.14912680099705974
08_000025_000045_s5,08,combined_mlp,25.46901258819606,22.062611171272522,0.1435781469940114,0.06536364975691204,0.34888597640891217,0.07444487946753174,0.03293449653962374,0.093728455075546
08_000050_000070_s5,08,combined_mlp,24.41692400908015,28.674226241614992,0.16072218012934814,0.049901554755923686,0.2816415679963214,0.05717930964735536,0.11963046501740303,0.11232983894922155
08_000075_000095_s5,08,combined_mlp,21.89714281023185,33.186537970329574,0.41578814784575346,0.0024639092333093434,0.013482833711717556,0.00300579467633479,0.015529249030929825,0.12941105572630146
08_000100_000120_s5,08,combined_mlp,33.88099806433258,38.16029060143091,0.1189411337370525,0.09947281998098695,0.43180234739267914,0.11445415157326515,0.014392261974128889,0.05117863281102984
08_000125_000145_s5,08,combined_mlp,29.246769944615163,31.930175352630194,0.08778236015839802,0.05390820558308449,0.2943876645279095,0.0619073522980598,0.028714215822996065,0.07536982387549106
08_000150_000170_s5,08,combined_mlp,28.78014955185749,32.90385599055384,0.13390395643669972,0.0423317030918252,0.3515813484230381,0.045916496711657005,0.05561424451463644,0.022277753018823877
08_000175_000195_s5,08,combined_mlp,33.654271399624584,36.29473796867138,0.07553278709156253,0.09080906935748587,0.43376887340301973,0.1030211917880959,0.026971780969043947,0.059654333663354236
08_000200_000220_s5,08,combined_mlp,33.04338288672184,35.4463497065663,0.07019894645658109,0.08926329699372317,0.4793716331731234,0.09884598756194087,0.02571204166838907,0.0776763694622959
08_000225_000245_s5,08,combined_mlp,30.21097505462139,33.520522868313286,0.10395260342170909,0.07675285614628959,0.40981254197960554,0.08629102246793739,0.031844407635098326,0.08730116943669305
08_000250_000270_s5,08,combined_mlp,29.12346949899892,30.058170929899283,0.03159017405031417,0.03449184103493899,0.3634779240898528,0.03670914958114671,0.05488677033008183,0.03147366489264085
08_000275_000295_s5,08,combined_mlp,32.135019461176626,34.035450175748004,0.057456249229813405,0.027972795085563842,0.18913406267383645,0.03178461250817986,0.07725481550883188,0.019510992059957936
08_000300_000320_s5,08,combined_mlp,32.77059164534452,36.699079087960676,0.11322014474578346,0.09005297233666863,0.4148538303309855,0.103155659573149,0.029997693963308394,0.058211785800489635
08_000325_000345_s5,08,combined_mlp,31.33446466624067,34.95202170757832,0.10925771339775814,0.09141307334790973,0.45190632290836064,0.10281183861322941,0.052795868598479415,0.04633567194798825
08_000350_000370_s5,08,combined_mlp,33.12195835712274,32.715071794604285,0.012360574042910688,0.04071941555225359,0.33783644955824943,0.04425112192102483,0.05857408376490968,0.04780538545839551
08_000375_000395_s5,08,combined_mlp,31.22671341512154,32.40119745443536,0.0369214528969648,0.11272209999911646,0.45151472253680636,0.13060614436493556,0.06274216458366602,0.0987503999431192
08_000400_000420_s5,08,combined_mlp,24.427428160657602,30.75877789530925,0.23046880761537247,0.010473404907438219,0.06633388796450361,0.01228430566967954,0.037890722162341434,0.050157826555002095
08_000425_000445_s5,08,combined_mlp,31.885467295465542,30.04906359422687,0.05931883640599356,0.06924994522770471,0.5180509413067552,0.07401851887013373,0.05632727564948856,0.07978707761079905
08_000450_000470_s5,08,combined_mlp,33.60155622017592,31.2086936417821,0.0738756836065928,0.03720016809982543,0.26230909505356736,0.04154669603126608,0.07902836201641972,0.07968890265894485
08_000475_000495_s5,08,combined_mlp,32.65420365935227,27.950692735436856,0.1555316124690007,0.032292591238970395,0.1796485452873118,0.037878169272853465,0.10756170649660687,0.10535320412288132
08_000500_000520_s5,08,combined_mlp,25.373311448221443,23.938687353911252,0.058202023272470704,0.0939417861417403,0.4588308457711443,0.1056475170399221,0.04704647955255075,0.10702662104648251
08_000525_000545_s5,08,combined_mlp,26.427691835520864,24.28718038355654,0.08446373866243562,0.05475638797708696,0.3593073593073593,0.0606811697574893,0.05210438520514548,0.06471779235131364
08_000550_000570_s5,08,combined_mlp,23.538733510997286,24.83567265847025,0.053633734480126094,0.06908781972500144,0.3216836930639834,0.08086893555394642,0.03585015735285659,0.05190856050367538
08_000575_000595_s5,08,combined_mlp,20.73714697632648,22.712822020714302,0.09100297982150263,0.08251647757010175,0.41331200568737225,0.09346395378045717,0.04707136939699998,0.08326467743668732
08_000600_000620_s5,08,combined_mlp,24.20024466844091,25.848347734795542,0.06588393811791438,0.0838731283434242,0.4575480769230769,0.09313408881842913,0.044760348777325924,0.05580904958933967
08_000625_000645_s5,08,combined_mlp,24.46586734119869,24.850083747930526,0.015582146234578431,0.08395025274362165,0.4202653714848837,0.09494541493396519,0.059868262965214074,0.0826408386122829
08_000650_000670_s5,08,combined_mlp,26.043531845666806,25.62140436079542,0.016341329711628383,0.08409978066099111,0.5201177173863062,0.09117436058649514,0.05735751564599589,0.09191580322417837
08_000675_000695_s5,08,combined_mlp,31.997009721812198,27.849689963903824,0.13882061828400083,0.040214196714762646,0.2201395397271686,0.046894930067990996,0.1519566259727806,0.15291044776119403
08_000700_000720_s5,08,combined_mlp,22.71062269399271,23.830147381341614,0.04811870067306678,0.0691953150013775,0.3484439445069366,0.0794789777975437,0.05250149085088353,0.10703607124012572
08_000725_000745_s5,08,combined_mlp,27.332152200855756,27.425448481491017,0.0034076135459200074,0.08618541363171435,0.40253047279886506,0.0988278278918673,0.08675252133436773,0.08672256598995798
08_000750_000770_s5,08,combined_mlp,29.51378422723135,29.31664387457404,0.006702011082686532,0.12183390393909453,0.5076432104675284,0.1381595518304599,0.12858054585726622,0.12682310607510622
08_000775_000795_s5,08,combined_mlp,25.809685447723183,24.762158741857355,0.04143319574912496,0.11413424303890836,0.38348822800495663,0.13978251786944296,0.10600453964560246,0.10243505023988413
08_000800_000820_s5,08,combined_mlp,22.50590316035366,22.883494594140835,0.016638253124892977,0.1101301781939569,0.6252511539505837,0.1179133213173849,0.04049118268114977,0.10552223768171569
08_000825_000845_s5,08,combined_mlp,23.569120025676966,26.273529820168584,0.10862457989155683,0.08039700498877307,0.3084710536019577,0.09807306987253273,0.07989930251653478,0.09611433595607433
08_000850_000870_s5,08,combined_mlp,21.21731170112268,23.975469625110627,0.12221377056927851,0.04938688166505359,0.249551328068916,0.058000938526513376,0.03627764490903716,0.07173049018989339
08_000875_000895_s5,08,combined_mlp,25.286903113604247,23.44381767083097,0.07567977684262228,0.08909259645069036,0.4511364726191618,0.099923527912312,0.06146953575123632,0.10412529923729286
08_000900_000920_s5,08,combined_mlp,25.96101756299132,26.853858346217287,0.033813422266923965,0.08610947036818271,0.39370752126749786,0.09927363522869141,0.06379887936912633,0.07068623483779275
08_000925_000945_s5,08,combined_mlp,23.284903076246767,25.759100668915437,0.10098277477751028,0.05517872353850522,0.26180675099169226,0.06534531393024602,0.08536565378437735,0.10204632446756305
08_000950_000970_s5,08,combined_mlp,26.76253710350004,26.507648316909883,0.009569733230604172,0.09426746118145878,0.4901318239368437,0.10451672331099324,0.08755558743365371,0.09465147241986514
08_000975_000995_s5,08,combined_mlp,28.055003771396212,29.185404980400538,0.0395017512479332,0.06529796489143819,0.36262112569582844,0.07376418945367108,0.07523512912753008,0.04320164059990611
08_001000_001020_s5,08,combined_mlp,24.712289314421263,27.321467158921948,0.10037207300864859,0.08439323027750575,0.42696048632218847,0.09517324552488583,0.09165812921051815,0.09321444538274304
08_001025_001045_s5,08,combined_mlp,33.25952277974725,31.271833654577737,0.061623316320494226,0.03446897292705171,0.2025400088092791,0.03988146863255276,0.10887420682612134,0.05276007223442209
08_001050_001070_s5,08,combined_mlp,29.263049393459493,29.872970547552136,0.020628469181733777,0.09113949545980966,0.38895455033845494,0.10636943299019559,0.09153093921734655,0.09313957018993961
08_001075_001095_s5,08,combined_mlp,27.230378589648392,26.713390881414238,0.01916823917084809,0.1069049539697456,0.5011305161390924,0.11963704048394602,0.10621534870148819,0.10704619383033845
08_001100_001120_s5,08,combined_mlp,23.131047134400397,27.425518696302756,0.17029817233008515,0.06789933681760288,0.2913462988089854,0.08133160779857539,0.05190908340138926,0.0519299404548916
08_001125_001145_s5,08,combined_mlp,26.376723043738643,27.90398656815902,0.056287648032512294,0.05272141096150199,0.31712749198761475,0.0594731158696848,0.0425152841587382,0.040327542526239595
08_001150_001170_s5,08,combined_mlp,30.225456268266633,27.950065346788342,0.07826495452398152,0.049294166738837755,0.251223818313137,0.05778388954518606,0.0839701264667228,0.07422847776061532
08_001175_001195_s5,08,combined_mlp,24.978451795365974,25.00321938344947,0.0009910669061921062,0.07220390103243127,0.40348196508774364,0.08083262988970623,0.05716384768414188,0.07155993703918483
08_001200_001220_s5,08,combined_mlp,22.57196739220245,22.64178942828334,0.0030885330701897473,0.07919759884986927,0.3843486066342976,0.09070425790051419,0.04159914006945593,0.07829399989907315
08_001225_001245_s5,08,combined_mlp,25.844815099769168,20.59934236938148,0.22685085295552243,0.03481322718922229,0.24221121584917718,0.039068472910635595,0.031982475355969334,0.07111977488170285
08_001250_001270_s5,08,combined_mlp,25.513670851175863,23.142362681455488,0.09754959998590174,0.04019017335738527,0.3007665026884796,0.04433240025631513,0.030989708130804865,0.07781266753465574
08_001275_001295_s5,08,combined_mlp,31.58948633048792,28.965911157797507,0.0867046929179498,0.06050133388767626,0.33745591574472195,0.06865674575871356,0.14189297895617478,0.15461928934010152
08_001300_001320_s5,08,combined_mlp,24.525016538639047,25.298250860567205,0.031041577587944236,0.0816960084929105,0.380963096309631,0.09420121855090742,0.05403363249406016,0.07639013416363725
08_001325_001345_s5,08,combined_mlp,23.340618399315183,23.00647189246972,0.014419558788661302,0.09430063310889057,0.4194244826203621,0.10845794951549229,0.07052701505757307,0.09109933132384021
08_001350_001370_s5,08,combined_mlp,27.105928663535547,24.984123833125224,0.08151189736551556,0.09115022570598733,0.5410435360584912,0.09878865568846379,0.08958895469040193,0.06259509547242745
08_001375_001395_s5,08,combined_mlp,29.254587692389375,25.926635924406664,0.12076555124357347,0.11003101824247824,0.5347050397187134,0.12168179292461567,0.12459913909955897,0.08254014709999237
08_001400_001420_s5,08,combined_mlp,27.22033047479132,23.98153660208883,0.12667991199880335,0.045741456496955206,0.3468269028041324,0.05005324813631523,0.04470136483158729,0.09788733379007564
08_001425_001445_s5,08,combined_mlp,27.254111527735073,27.535728663653167,0.01027999406451352,0.0626937138050406,0.2695432036944305,0.07552538039411325,0.06742762850163712,0.06974112873334504
08_001450_001470_s5,08,combined_mlp,28.500773865510958,28.44580020797287,0.0019307105127692736,0.09259635385660557,0.43541694111447765,0.10523090147885195,0.08999591274047287,0.09241649744415657
08_001475_001495_s5,08,combined_mlp,29.346765586360195,23.87520651815888,0.20634180240997546,0.027383011174004327,0.17005508659295368,0.031607015269480926,0.03993044374315708,0.10598774528814085
08_001500_001520_s5,08,combined_mlp,23.516178185317553,20.75264722301926,0.12501480215387017,0.05336694274396831,0.4531832915418017,0.057039927949564695,0.029364426481633822,0.07653195656044151
08_001525_001545_s5,08,combined_mlp,28.68131870334542,27.782292842100507,0.03184712493479669,0.10563586118935006,0.4670053742915039,0.12011753419897724,0.09777096665987016,0.1018317969307166
08_001550_001570_s5,08,combined_mlp,26.769301485457365,27.308765804565382,0.019951978386746116,0.0888550159983706,0.49880131302327296,0.09756590243409756,0.09073959390194089,0.09083364072298045
08_001575_001595_s5,08,combined_mlp,27.135866823430796,28.248316876688644,0.040177524378856244,0.10726356605221142,0.5737153419593346,0.11655276004506196,0.10800829875518672,0.10641002611543297
08_001600_001620_s5,08,combined_mlp,28.165727923417446,28.539059653676556,0.013167746164430838,0.1078659569156867,0.6923609908193313,0.11329605929831275,0.09045141576421653,0.10988914484128325
08_001625_001645_s5,08,combined_mlp,28.983394444052603,27.59981088538421,0.048914139887113794,0.10621303270815428,0.5209234414171189,0.11771114113011162,0.08077419211967203,0.08453517859818321
08_001650_001670_s5,08,combined_mlp,29.651876550640175,29.889006371655785,0.007965319394904746,0.08316684596076021,0.46273336183554226,0.09205602177364482,0.09311900329371331,0.07902010564677941
08_001675_001695_s5,08,combined_mlp,32.85336661039895,30.845735900173427,0.06305570363197965,0.03599268550133554,0.2757821992709599,0.03974977834696089,0.07675699449236828,0.05504874340398891
08_001700_001720_s5,08,combined_mlp,34.858805395534894,31.111419445720355,0.11373083433480735,0.036308794307675835,0.21426063755090577,0.041886002539377507,0.06320400130219894,0.06665161087107682
