clip_id,sequence,method,scale,s_star_joint,abs_log_scale_err,iou,precision,recall,iou_baseline,iou_oracle
08_000000_000020_s5,08,depth_mlp,28.67282696688546,29.560553168507,0.03049093062591357,0.09539582369655719,0.4638897814910026,0.10721613115849866,0.0748964723615647,0.09990890781303538
08_000025_000045_s5,08,depth_mlp,24.256565536784265,22.062611171272522,0.09480295091857194,0.06391611814563394,0.4478743568914162,0.06938307511605794,0.022400123162189207,0.08037902303545172
08_000050_000070_s5,08,depth_mlp,23.01909131584905,28.674226241614992,0.219674750090896,0.014944710174868515,0.1302490234375,0.016601448542511065,0.07297425133768883,0.06273533161374485
08_000075_000095_s5,08,depth_mlp,35.00955930351716,33.186537970329574,0.05347683628510591,0.06224350847537212,0.40662576687116564,0.06846188011940545,0.016105610561056107,0.07437809560910456
08_000100_000120_s5,08,depth_mlp,35.93448660279664,38.16029060143091,0.06009799790331227,0.04568724946295565,0.44141988878830984,0.04849065984800057,0.009263946542472411,0.021580569464965
08_000125_000145_s5,08,depth_mlp,34.71409649488879,31.930175352630194,0.08359434501127971,0.028147934525348556,0.2937574593949458,0.03019103388691562,0.020156633638383974,0.04549928907360822
08_000150_000170_s5,08,depth_mlp,36.20568795435989,32.90385599055384,0.09562637803595653,0.006538618716796077,0.1536465092135998,0.006782923531703293,0.0249986300619212,0.009493862581295328
08_000175_000195_s5,08,depth_mlp,34.08214179960356,36.29473796867138,0.06289922500354983,0.04748232931209847,0.4165113783951663,0.050865808329138194,0.01638106086870388,0.02829408267197477
08_000200_000220_s5,08,depth_mlp,32.794148845697244,35.4463497065663,0.07777016685453031,0.05239001174128979,0.48326190200393837,0.055499018923143434,0.01617537117472243,0.04180031950891228
08_000225_000245_s5,08,depth_mlp,32.28422940961963,33.520522868313286,0.037579016767046,0.060128493767503156,0.5415132699598879,0.06335379769213462,0.02158518396730514,0.04783028436656035
08_000250_000270_s5,08,depth_mlp,25.26621447932693,30.058170929899283,0.17366642794130538,0.049977752849828604,0.563564412409017,0.05198996055934026,0.028969208828352255,0.018373082086088146
08_000275_000295_s5,08,depth_mlp,29.855468629684754,34.035450175748004,0.1310346069263466,0.01791347862349059,0.20598782420148445,0.019242155121373596,0.043093810346579935,0.008748626203663942
08_000300_000320_s5,08,depth_mlp,34.62652604641131,36.699079087960676,0.05813162469573463,0.0387631833346659,0.38438806400461295,0.04132891086346657,0.019677167152138266,0.023996082272282077
08_000325_000345_s5,08,depth_mlp,30.929538745573986,34.95202170757832,0.12226463898064388,0.053747161241483724,0.4680032957978577,0.05724459972452716,0.035532373396023116,0.01983829819640296
